data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3,admin3_pcode,inter_type,has_fatalities,month,civ_involved
8759704,104,MMR27170,27170,2021-12-22T00:00:00Z,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,27 Revolution Forces,Natogyi People's Defense Force,3,Military Forces of Myanmar (2021-),NA,1,13,Southeast Asia,Myanmar,Mandalay,Myingyan,Natogyi,Kyauk Tan,21.561,95.6478,2,Ministry of Defense - NUG,National,"On 22 December 2021, near Kyauk Tan village, Natogyi township (Myingyan district, Mandalay region) 27 Revolution Force and Natogyi People's Defense Force carried out mine attack against five military trucks carrying around 100 military forces at around 5 pm. Four military forces died.",4,1641921212,MMR,MMR010019,military versus political militia,TRUE,Dec,yes
8759706,104,MMR27125,27125,2021-12-19T00:00:00Z,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,Monywa Phoenix Warrior,NA,3,Military Forces of Myanmar (2021-),NA,1,13,Southeast Asia,Myanmar,Sagaing,Monywa,Monywa,Monywa,22.1086,95.1358,1,Ministry of Defense - NUG,National,"On 19 December 2021, in Monywa town (Monywa district, Sagaing region), Monywa Phoenix Warrior carried out mine attack against the military forces near Tha Naung cemetery at around 8:55 am and killed one military soldier.",1,1641921212,MMR,MMR005012,military versus political militia,TRUE,Dec,yes
8759707,104,MMR26841,26841,2021-12-15T00:00:00Z,2021,1,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Myanmar (2021-),NA,1,NA,NA,0,10,Southeast Asia,Myanmar,Sagaing,Shwebo,Ye-U,Tin Tein Yan (Ywar Ma),22.7264,95.2955,1,Ministry of Defense - NUG,National,"On 15 December 2021, in Tin Tein Yan (Ywar Ma) village, Ye-U township (Shwebo district, Sagaing region) the Myanmar military forces fired heavy artillery at Tin Thein Yan village at around 6:30 pm and local villagers fled homes. Casualties unknown.",0,1641921212,MMR,MMR005009,sole military action,FALSE,Dec,yes
8759713,104,MMR27488,27488,2021-12-31T00:00:00Z,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,KNU/KNLA: Karen National Union/Karen National Liberation Army,TPDF: Thaton People's Defense Force,2,Military Forces of Myanmar (2021-),NA,1,12,Southeast Asia,Myanmar,Mon,Thaton,Thaton,Za Yit Chaung,16.9646,97.3453,2,Ministry of Defense - NUG,National,"On 31 December 2021, near Za Yit Chaung village, Thaton township (Thaton district, Mon State) joint forces of Karen National Liberation Army (KNLA) and Thaton People's Defense Force carried out mine attack against the Myanmar military vehicles at around 6 pm. Casualties unknown.",0,1641921212,MMR,MMR011007,military versus rebels,FALSE,Dec,yes
8759715,104,MMR27214,27214,2021-12-21T00:00:00Z,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,People's Defense Force - Local Group,NA,3,Military Forces of Myanmar (2021-),NA,1,13,Southeast Asia,Myanmar,Sagaing,Katha,Tigyaing,Tigyaing,23.7542,96.1494,2,Ministry of Defense - NUG,National,"On 21 December 2021, near Thaput Chaung village (Tigyaing township, Katha district, Sagaing region), three military troops were killed by a landmine planted by the joint local PDF groups. Three more soldiers were killed in another mine attack.",6,1641921212,MMR,MMR005022,military versus political militia,TRUE,Dec,no
8759716,104,MMR27584,27584,2021-12-28T00:00:00Z,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Local Defense Forces (Myanmar),NA,3,Military Forces of Myanmar (2021-),NA,1,13,Southeast Asia,Myanmar,Sagaing,Shwebo,Wetlet,Saing Naing Lay,22.4717,95.6694,2,Ministry of Defense - NUG,National,"On 28 December 2021, between Saing Naing Gyi and Saing Naing Lay villages of Wetlet township (coded as Saing Naing Lay) (Shwebo district, Sagaing region), a military support 12-wheel truck was hit by mines planted by local defense forces and broke down.",0,1641921212,MMR,MMR005006,military versus political militia,FALSE,Dec,no
8759718,104,MMR26980,26980,2021-12-15T00:00:00Z,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,People's Defense Force - Tabayin,NA,3,Military Forces of Myanmar (2021-),Police Forces of Myanmar (2021-),1,13,Southeast Asia,Myanmar,Sagaing,Shwebo,Tabayin,Me Thei,22.6742,95.3036,2,Ministry of Defense - NUG,National,"On 15 December 2021, near Me Thei village of Tabayin township (Shwebo district, Sagaing region), the Tabayin PDF attacked the forces of military and police who came to inspect the area with mines. A vehicle was damaged. Casualties unknown.",0,1641921212,MMR,MMR005010,military versus political militia,FALSE,Dec,yes
8759719,104,MMR27583,27583,2021-12-28T00:00:00Z,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,KNDF: Karenni Nationalities Defense Force,NA,3,Military Forces of Myanmar (2021-),NA,1,13,Southeast Asia,Myanmar,Kayah,Loikaw,Loikaw,Loikaw,19.6742,97.2099,2,Ministry of Defense - NUG,National,"On 28 December 2021, in Loikaw township (Loikaw district, Kayah state), the KNDF attacked the military with remote-controlled explosives. Casualties unknown.",0,1641921212,MMR,MMR002001,military versus political militia,FALSE,Dec,no
8759722,104,MMR27216,27216,2021-12-21T00:00:00Z,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,People's Defense Force - Pale,NA,3,Military Forces of Myanmar (2021-),NA,1,13,Southeast Asia,Myanmar,Sagaing,Yinmarbin,Pale,Pale,21.9341,94.8748,2,Ministry of Defense - NUG,National,"On 21 December 2021, in Pale township (Yinmarbin district, Sagaing region), the Pale PDF attacked the military convoy with mines three times. There were no casualties.",0,1641921212,MMR,MMR005019,military versus political militia,FALSE,Dec,no
8759725,104,MMR27449,27449,2021-12-27T00:00:00Z,2021,1,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Myanmar (2021-),NA,1,NA,NA,0,10,Southeast Asia,Myanmar,Chin,Mindat,Mindat,Khwee Rein,21.5123,93.949,1,Ministry of Defense - NUG,National,"On 27 December 2021, in Khwee Rein village, Mindat township (Mindat district, Chin State) the Myanmar military forces shelled and fired heavy weapons targeting Khwee Rein village. The attacks destroyed nine motorbikes and damaged some houses.",0,1641921212,MMR,MMR004006,sole military action,FALSE,Dec,no
8759729,104,MMR27171,27171,2021-12-22T00:00:00Z,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,DTF: Dawei Tiger Force,NA,3,Military Forces of Myanmar (2021-),NA,1,13,Southeast Asia,Myanmar,Tanintharyi,Dawei,Dawei,Pa Kar Ri,14.1108,98.3018,2,Ministry of Defense - NUG,National,"On 22 December 2021, between Pa Kar Ri and Yae Waing village, Dawei township (Dawei district, Tanintharyi region) Dawei Tiger Force (DTF) carried out mine attack against the Myanmar military forces with Vigo car at around 9 pm. Casualties unknown.",0,1641921212,MMR,MMR006001,military versus political militia,FALSE,Dec,yes
8759730,104,MMR26791,26791,2021-12-12T00:00:00Z,2021,1,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Myanmar (2021-),NA,1,NA,NA,0,10,Southeast Asia,Myanmar,Kachin,Bhamo,Shwegu,Min Kyaung Kone,24.3691,96.613,1,Ministry of Defense - NUG,National,"On 12 December 2021, in Min Kyaung Kone village, Shwegu township (Bhamo district, Kachin State) Myanmar military forces fired four artillery shells and damaged a monastery. There were no casualties.",0,1641921212,MMR,MMR001011,sole military action,FALSE,Dec,no
8759731,104,MMR26835,26835,2021-12-16T00:00:00Z,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,PDF: People's Defense Force,NA,3,Military Forces of Myanmar (2021-),NA,1,13,Southeast Asia,Myanmar,Sagaing,Sagaing,Sagaing,Ywar Thit,22.1094,95.7495,2,Ministry of Defense - NUG,National,"On 16 December 2021, between Ywar Thit and Ohn Taw (North) villages, Sagaing township (Sagaing district, Sagaing region), People's Defense Force carried out mine attack against seven military convoy vehicles at around 12:50 pm. One military vehicle was damaged. Casualties unknown.",0,1641921212,MMR,MMR005001,military versus political militia,FALSE,Dec,yes
8759732,104,MMR27212,27212,2021-12-21T00:00:00Z,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,People's Defense Force - Bilin,NA,3,Military Forces of Myanmar (2021-) Border Guard Force,NA,1,13,Southeast Asia,Myanmar,Mon,Thaton,Bilin,Lel Sawt Lawt,17.3723,97.251,2,Ministry of Defense - NUG,National,"On 21 December 2021, near Lel Sawt Lawt village (Bilin township, Thaton district, Mon state), the People's Defense Force - Bilin attacked the station of No. 1012 Border Guard Force on Bilin Nat Gyi Gatwa Oo Road, killing at least two BGF members.",2,1641921212,MMR,MMR011010,military versus political militia,TRUE,Dec,no
8759737,104,MMR27217,27217,2021-12-21T00:00:00Z,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Local Defense Forces (Myanmar),NA,3,Military Forces of Myanmar (2021-),NA,1,13,Southeast Asia,Myanmar,Mandalay,Nyaung-U,Kyaukpadaung,Kan Pauk,20.8414,95.174,2,Ministry of Defense - NUG,National,"On 21 December 2021, near Kan Pauk village (Kyaukpadaung township, Nyaung-U district, Mandalay region), unidentified local defense force attacked a train carrying supplies for the military with mines and again attacked the convoy that arrived for inspection about the incident with mine. There were no casualties.",0,1641921212,MMR,MMR010020,military versus political militia,FALSE,Dec,yes
8759738,104,MMR27642,27642,2021-12-30T00:00:00Z,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,People's Defense Force - Monywa,NA,3,Military Forces of Myanmar (2021-),NA,1,13,Southeast Asia,Myanmar,Sagaing,Shwebo,Khin-U,Kone Gyi,22.7351,95.8072,2,Ministry of Defense - NUG,National,"On 30 December 2021, near Kone Gyi village of Khin-U township (Shwebo district, Sagaing region), Bo Thanmani group, a battalion of Monwya PDF, attacked two military vehicles on the return from Kone Gyi police station with remote-controlled explosives. A car was damaged and another could drive away. Casualties unknown.",0,1641921212,MMR,MMR005005,military versus political militia,FALSE,Dec,yes
8759740,104,MMR27223,27223,2021-12-21T00:00:00Z,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Myanmar),NA,3,NA,NA,0,30,Southeast Asia,Myanmar,Mon,Thaton,Thaton,Thaton,16.9187,97.37,1,Ministry of Defense - NUG,National,"On 21 December 2021, in Thaton town (Thaton township, Thaton district, Mon State), bombs exploded at some shops selling products from the military-related businesses. Some shops announced that they have stopped providing services related to the military products after the incident. There were no casualties.",0,1641921212,MMR,MMR011007,sole political militia action,FALSE,Dec,no
8759742,104,MMR27494,27494,2021-12-30T00:00:00Z,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,Myaing Galon Guerrilla Force,NA,3,Police Forces of Myanmar (2021-),NA,1,13,Southeast Asia,Myanmar,Magway,Pakokku,Myaing,Myaing,21.6125,94.8543,2,Ministry of Defense - NUG,National,"On 30 December 2021, in Myaing township (Pakokku district, Magway region) the Myaing Galong Guerrilla Force carried out mine attack against a light truck carrying Myanmar police force on Pathein-Monywa road. Two police forces injured.",0,1641921212,MMR,MMR009020,military versus political militia,FALSE,Dec,yes
8759745,104,MMR27489,27489,2021-12-31T00:00:00Z,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,People's Defense Force - Local Group,NA,3,Military Forces of Myanmar (2021-),Police Forces of Myanmar (2021-),1,13,Southeast Asia,Myanmar,Sagaing,Katha,Tigyaing,Tigyaing,23.7542,96.1494,1,Ministry of Defense - NUG,National,"On 31 December 2021, in Tigyaing town (Katha district, Sagaing region), joint People's Defense Force groups carried out mine attack against vehicles of the Myanmar military and police forces patrolling in town at around 9:15 am. Casualties unknown.",0,1641921212,MMR,MMR005022,military versus political militia,FALSE,Dec,yes
8759749,104,MMR27538,27538,2021-12-28T00:00:00Z,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,People's Defense Force - Indaw,NA,3,Military Forces of Myanmar (2021-),NA,1,13,Southeast Asia,Myanmar,Sagaing,Katha,Indaw,Kyaung Kone,23.9702,96.0493,1,Ministry of Defense - NUG,National,"On 28 December 2021, in Kyaung Kone village (Indaw township, Katha district, Sagaing region), Indaw PDF attacked the military convoy with mines, killing at least 10 military troops.",10,1641921212,MMR,MMR005021,military versus political militia,TRUE,Dec,no
8759756,104,MMR27275,27275,2021-12-22T00:00:00Z,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Local Defense Forces (Myanmar),NA,3,Military Forces of Myanmar (2021-),NA,1,13,Southeast Asia,Myanmar,Sagaing,Shwebo,Shwebo,Seik Khun,22.5514,95.5916,2,Ministry of Defense - NUG,National,"On 22 December 2021, near Seik Khun village of Shwebo township (Shwebo district, Sagaing region), local defense forces attacked the military convoy of eight motorbikes with mines. Casualties unknown.",0,1641921212,MMR,MMR005004,military versus political militia,FALSE,Dec,no
8759758,104,MMR27278,27278,2021-12-20T00:00:00Z,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Local Defense Forces (Myanmar),NA,3,Military Forces of Myanmar (2021-),NA,1,13,Southeast Asia,Myanmar,Sagaing,Monywa,Ayadaw,Ayadaw,22.2853,95.4507,2,Ministry of Defense - NUG,National,"On 20 December 2021, on the Monywa-Ayadaw road of Ayadaw township (Monywa district, Sagaing region), nine local defense forces jointly attacked two vehicles carrying military troops with mines and injured some of them.",0,1641921212,MMR,MMR005014,military versus political militia,FALSE,Dec,yes
8759759,104,MMR26838,26838,2021-12-15T00:00:00Z,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,People's Defense Force - Myaung,NA,3,Military Forces of Myanmar (2021-),NA,1,13,Southeast Asia,Myanmar,Sagaing,Sagaing,Myaung,Myaung,21.8334,95.4212,2,Ministry of Defense - NUG,National,"On 15 December 2021, in Myaung township (Sagaing district, Sagaing region), the People's Defense Force - Myaung carried out mine attack against Myanmar military convoy vehicles near exit of Myaung town at around 9:15 am. The attack killed two military forces and injured five others.",2,1641921212,MMR,MMR005003,military versus political militia,TRUE,Dec,yes
8759767,104,MMR26943,26943,2021-12-14T00:00:00Z,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,People's Defense Force - Taze,NA,3,Pyu Saw Htee,NA,3,33,Southeast Asia,Myanmar,Sagaing,Shwebo,Taze,Taze,22.944,95.3736,2,Ministry of Defense - NUG,National,"On 14 December 2021, in Taze township (Shwebo district, Sagaing region), the Taze PDF attacked a blue Skat vehicle carrying pro-military Pyu Saw Htee with mines. Casualties unknown.",0,1641921212,MMR,MMR005011,political militia versus political militia,FALSE,Dec,yes
8759768,104,MMR27322,27322,2021-12-22T00:00:00Z,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,People's Defense Force - Tabayin,Way Hin Sun Ye: Sky Kite,3,Military Forces of Myanmar (2021-),NA,1,13,Southeast Asia,Myanmar,Sagaing,Shwebo,Ye-U,Nyaung Pin Thar,22.7665,95.2798,2,Ministry of Defense - NUG,National,"On 22 December 2021, near Nyaung Pin Thar village of Ye-U township (Shwebo district, Sagaing region), the Tabayin PDF and Sky Kite (Way Hin Sun Ye) attacked a military column travelling to Ma Gyi Ni village with mines. Many military soldiers were injured.",0,1641921212,MMR,MMR005009,military versus political militia,FALSE,Dec,no
8759769,104,MMR26834,26834,2021-12-16T00:00:00Z,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,People's Defense Force - Local Group,NA,3,Military Forces of Myanmar (2021-),Police Forces of Myanmar (2021-),1,13,Southeast Asia,Myanmar,Sagaing,Katha,Tigyaing,Tigyaing,23.7542,96.1494,1,Ministry of Defense - NUG,National,"On 16 December 2021, in Tigyaing town (Katha district, Sagaing region), combined local people's defense forces carried out mine attack against military forces patrolling with a vehicle and three motorbikes in front of Municipal office at around 11:10 am. Two military forces and other two police forces were killed and a vehicle was damaged.",4,1641921212,MMR,MMR005022,military versus political militia,TRUE,Dec,yes
8759772,104,MMR27714,27714,2021-12-24T00:00:00Z,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,PDF: People's Defense Force,NA,3,Military Forces of Myanmar (2021-),NA,1,13,Southeast Asia,Myanmar,Sagaing,Sagaing,Sagaing,Sagaing,21.8787,95.9796,1,Ministry of Defense - NUG,National,"On 24 December 2021, in Sagaing town (Sagaing township, Sagaing district, Sagaing region), the PDF attacked a military's 12-wheeler truck traveling to Shwebo town on the Sagaing-Shwebo road with mines. There were casualties.",0,1641921212,MMR,MMR005001,military versus political militia,FALSE,Dec,no
8759779,104,MMR27213,27213,2021-12-21T00:00:00Z,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Local Defense Forces (Myanmar),NA,3,Military Forces of Myanmar (2021-),NA,1,13,Southeast Asia,Myanmar,Sagaing,Katha,Tigyaing,Inn Tein,23.8941,96.1052,2,Ministry of Defense - NUG,National,"On 21 December 2021, near Inn Tein village (Tigyaing township, Katha district, Sagaing region), the joint force of local defense forces attacked the military troops with mines, killing six of them.",6,1641921212,MMR,MMR005022,military versus political militia,TRUE,Dec,no
8759784,104,MMR27490,27490,2021-12-31T00:00:00Z,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,Monywa Rangers Group,Truth Army,3,Military Forces of Myanmar (2021-),NA,1,13,Southeast Asia,Myanmar,Sagaing,Monywa,Monywa,Monywa,22.1086,95.1358,2,Ministry of Defense - NUG,National,"On 31 December 2021, in Monywa township (Monywa district, Sagaing region) joint forces of Monywa Ranger Group and Truth Army carried out remote controlled mine attack against the Myanmar military forces at around 8:39 am on Monywa-Ayadaw Road. Casualties unknown.",0,1641921212,MMR,MMR005012,military versus political militia,FALSE,Dec,yes
8759785,104,MMR27167,27167,2021-12-22T00:00:00Z,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,KRF: Kyaikto Revolution Force,NA,3,Military Forces of Myanmar (2021-),NA,1,13,Southeast Asia,Myanmar,Mon,Thaton,Kyaikto,Kyu Chaung,17.2858,97.1052,2,Ministry of Defense - NUG,National,"On 22 December 2021, between Kyu Chaung village and The Yet Gone village in Kyaikto township (Thaton district, Mon State) Kyaikto Revolution Force carried out mine attack against eight military convoy vehicles at around 10 am. One military vehicle was damaged. There were no casualties.",0,1641921212,MMR,MMR011009,military versus political militia,FALSE,Dec,yes
8759787,104,MMR27063,27063,2021-12-10T00:00:00Z,2021,1,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Myanmar (2021-),NA,1,NA,NA,0,10,Southeast Asia,Myanmar,Sagaing,Shwebo,Ye-U,Min Maung Kone,22.847,95.3299,1,Ministry of Defense - NUG,National,"On 10 December 2021, in Min Maung Kone village (Ye-U township, Shwebo district, Sagaing region), about 80 military troops stationed at the monastery fired heavy and small arms around the village indiscriminately. Casualties unknown.",0,1641921212,MMR,MMR005009,sole military action,FALSE,Dec,no
8759788,104,MMR27493,27493,2021-12-30T00:00:00Z,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,MDF: Myanmar Defense Force,Taze Tiger,3,Military Forces of Myanmar (2021-),NA,1,13,Southeast Asia,Myanmar,Sagaing,Shwebo,Taze,Kan Htu Ma,22.9321,95.23,2,Ministry of Defense - NUG,National,"On 30 December 2021, near Kan Htu Ma village, Taze township (Shwebo district, Sagaing region) joint forces of MDF: Myanmar Defense Force and Taze Tiger carried out mine attack against the Myanmar military forces patrolling with eight motorbikes at around 9:30 am. One military force killed and six others injured.",1,1641921212,MMR,MMR005011,military versus political militia,TRUE,Dec,yes
8759799,104,MMR27453,27453,2021-12-27T00:00:00Z,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,Youth Revolution Force,Pale People's Defense Force - Headquarters,3,Military Forces of Myanmar (2021-),NA,1,13,Southeast Asia,Myanmar,Magway,Gangaw,Gangaw,Kyaw,21.9274,94.3579,2,Ministry of Defense - NUG,National,"On 27 December 2021, in Kyaw township (Gangaw district, Magway region), Youth Revolution Force and Pale PDF Headquarters carried out mine attacks against 30 military convoy vehicles at 56 and 57 mileposts between Pale-Gangaw road. The attack damaged three military vehicles. Casualties unknown.",0,1641921212,MMR,MMR009023,military versus political militia,FALSE,Dec,yes
8759802,104,MMR26944,26944,2021-12-15T00:00:00Z,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,MVRF: Myaing Villages Revolution Front,NA,3,Military Forces of Myanmar (2021-),NA,1,13,Southeast Asia,Myanmar,Magway,Pakokku,Myaing,Gyoke Kone,21.6969,94.7447,2,Ministry of Defense - NUG,National,"On 15 December 2021, near Gyoke Kone village of Myaing township (Pakokku district, Magway region), the Myaing Villages Revolution Front (MVRF) attacked a military vehicle on the Myaing-Bahin Road with mines and some military soldiers were injured.",0,1641921212,MMR,MMR009020,military versus political militia,FALSE,Dec,no
8759809,104,MMR27492,27492,2021-12-30T00:00:00Z,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,Urban Guerrilla Group,NA,3,Military Forces of Myanmar (2021-),NA,1,13,Southeast Asia,Myanmar,Sagaing,Kale,Kale,Kale,23.1568,94.1222,2,Ministry of Defense - NUG,National,"On 30 December 2021, in Kale township (Kale district, Sagaing region) Urban Guerrilla Force carried out bomb attack against the Myanmar military forces at around 11 am behind football ground. The attack killed three Myanmar military forces.",3,1641921212,MMR,MMR005027,military versus political militia,TRUE,Dec,yes
8759813,104,MMR27407,27407,2021-12-17T00:00:00Z,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,People's Defense Force - Local Group,NA,3,Military Forces of Myanmar (2021-),NA,1,13,Southeast Asia,Myanmar,Sagaing,Sagaing,Myinmu,Wan Pyayt,21.9379,95.5464,2,Ministry of Defense - NUG,National,"On 17 December 2021, between Wan Pyayt and Ahr Lar Kat Pa villages (coded as Wan Pyayt) (Myinmu township, Sagaing district, Sagaing region), five allied groups attacked military forces with mines. About eight military soldiers were killed and several others were injured.",8,1641921212,MMR,MMR005002,military versus political militia,TRUE,Dec,no
8759822,104,MMR27276,27276,2021-12-21T00:00:00Z,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Local Defense Forces (Myanmar),NA,3,Military Forces of Myanmar (2021-),NA,1,13,Southeast Asia,Myanmar,Sagaing,Shwebo,Ye-U,Moe Taung,22.791,95.282,2,Ministry of Defense - NUG,National,"On 21 December 2021, near Moe Taung village of Ye-U township (Shwebo district, Sagaing region), local defense forces attacked the military with mines. At least 5 military troops died and seven others were injured.",5,1641921212,MMR,MMR005009,military versus political militia,TRUE,Dec,no
8759827,104,MMR27585,27585,2021-12-29T00:00:00Z,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Local Defense Forces (Myanmar),NA,3,Military Forces of Myanmar (2021-),Pyu Saw Htee,1,13,Southeast Asia,Myanmar,Sagaing,Shwebo,Wetlet,Saing Naing Lay,22.4717,95.6694,2,Ministry of Defense - NUG,National,"On 29 December 2021, between Saing Naing Gyi and Saing Naing Lay villages of Wetlet township (coded as Saing Naing Lay) (Shwebo district, Sagaing region), following the mine blasts, a group of approximately 50 military and Pyu Saw Htee members arrived to the area and hit more unexploded mines. A captain was killed in the blasts.",1,1641921212,MMR,MMR005006,military versus political militia,TRUE,Dec,no
8759830,104,MMR27059,27059,2021-12-11T00:00:00Z,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,Kanbalu UG: Kanbalu Underground Warriors,NA,3,Pyu Saw Htee,NA,3,33,Southeast Asia,Myanmar,Sagaing,Kanbalu,Kanbalu,Kanbalu,23.2033,95.517,2,Ministry of Defense - NUG,National,"On 11 December 2021, in Kanbalu township (Kanbalu district, Sagaing region), the Kanbalu UG attacked a line of motorcycles driven by the Pyu Saw Htee with a remote-controlled mine on Popa-Pyin Taw- Thayet- In Lel Gyi road. One member of the Pyu Saw Htee group was killed and another was injured.",1,1641921212,MMR,MMR005007,political militia versus political militia,TRUE,Dec,yes
8759863,104,MMR27484,27484,2021-12-31T00:00:00Z,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Myanmar),NA,3,Military Forces of Myanmar (2021-),NA,1,13,Southeast Asia,Myanmar,Mandalay,Mandalay,Chanayethazan,Mandalay,21.9747,96.0836,2,Myanmar Labour News,National,"On 31 December 2021, in Mandalay city (Mandalay district, Mandalay region) an explosion occurred at people-less protest location and injured two military forces who went to clear posters and danger sign.",0,1641921212,MMR,MMR010002,military versus political militia,FALSE,Dec,no
8759868,104,MMR26971,26971,2021-12-13T00:00:00Z,2021,1,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Myanmar (2021-),NA,1,NA,NA,0,10,Southeast Asia,Myanmar,Sagaing,Yinmarbin,Salingyi,Htan Taw Gyi,22.1094,95.108,1,Myanmar Labour News,National,"On 13 December 2021, in Htan Taw Gyi village of Salingyi township (Yinmarbin district, Sagaing region), the military occupied in Don Taw village fired heavy shells in the village. A shell exploded in the village and a house was damaged.",0,1641921212,MMR,MMR005018,sole military action,FALSE,Dec,no
8759883,104,MMR27479,27479,2021-12-31T00:00:00Z,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Myanmar),NA,3,Police Forces of Myanmar (2021-),NA,1,13,Southeast Asia,Myanmar,Yangon,Yangon-North,Shwepyithar,Shwepyithar,16.955,96.0833,2,Myanmar Labour News,National,"On 31 December 2021, in Shwepyithar township (Yangon-North, Yangon region) an explosion occurred at police station near Hlawga Ta Sone at around 8 am. No group claimed responsibility for the explosion. Casualties unknown.",0,1641921212,MMR,MMR013007,military versus political militia,FALSE,Dec,yes
8759950,104,MMR26827,26827,2021-12-17T00:00:00Z,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,ACPLF: Anti-Coup People's Liberation Force,NA,3,Police Forces of Myanmar (2021-),NA,1,13,Southeast Asia,Myanmar,Yangon,Yangon-East,Dagon Myothit (South),Dagon Myothit (South),16.8402,96.2258,2,Myanmar Labour News,National,"On 17 December 2021, in Dagon Myothit (South), Dagon Myothit-South (Yangon-East, Yangon region), ACPLF: Anti-Coup People's Liberation Force carried out bomb attack against dormitories of police force near South-North junction. Casualties unknown.",0,1641921213,MMR,MMR013018,military versus political militia,FALSE,Dec,yes
8759964,104,MMR27480,27480,2021-12-31T00:00:00Z,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Myanmar),NA,3,Military Forces of Myanmar (2021-),NA,1,13,Southeast Asia,Myanmar,Yangon,Yangon-West,Bahan,Bahan,16.8106,96.1574,2,Myanmar Labour News,National,"On 31 December 2021, in Bahan township (Yangon-West, Yangon region) three explosions occurred near the Cambodian Embassy at the corner of University Avenue Road and Saya San Road at around 10 am. The explosions injured some military forces.",0,1641921213,MMR,MMR013044,military versus political militia,FALSE,Dec,no
8759979,104,MMR26824,26824,2021-12-17T00:00:00Z,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,ACPLF: Anti-Coup People's Liberation Force,NA,3,Military Forces of Myanmar (2021-),NA,1,13,Southeast Asia,Myanmar,Yangon,Yangon-East,North Okkalapa,North Okkalapa,16.9188,96.163,2,Myanmar Labour News,National,"On 17 December 2021, in North Okkalapa township (Yangon-East, Yangon region) two explosion occurred at Myanmar military security post near Bus Terminal station. Casualties unknown.",0,1641921213,MMR,MMR013012,military versus political militia,FALSE,Dec,no
8759983,104,MMR27478,27478,2021-12-31T00:00:00Z,2021,1,Explosions/Remote violence,Grenade,Unidentified Armed Group (Myanmar),NA,3,Police Forces of Myanmar (2021-),NA,1,13,Southeast Asia,Myanmar,Yangon,Yangon-West,Mayangone,Mayangone,16.8662,96.1426,2,Myanmar Labour News,National,"On 31 December 2021, in Mayangone township (Yangon-West, Yangon region) unidentified armed men carried out grenade attack against a security post of the police force at Thamine Junction at around 10 am. Casualties unknown.",0,1641921213,MMR,MMR013042,military versus political militia,FALSE,Dec,yes
